objectid,comunidad,provincia,nombre,grado_ocupacion,paseo_maritimo,nudismo,acceso_disc,Autobús,aparcamiento,aseos,lavapies,duchas,telefonos,papelera,oficina_tur,zona_infantil,zona_deportiva,club_nautico,submarino,zona_surf
234,Andalucía,Cádiz,La Muralla,Medio,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
235,Andalucía,Cádiz,La Puntilla,Alto,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
236,Andalucía,Cádiz,Playa de Levante,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
237,Andalucía,Cádiz,Santa Catalina,Alto,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
238,Andalucía,Cádiz,Valdelagrana,Alto,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
239,Andalucía,Cádiz,El Burgo,Alto,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
240,Andalucía,Cádiz,La Alcaidesa,Alto,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
241,Andalucía,Cádiz,La Atunara,Medio,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
242,Andalucía,Cádiz,La Atunara,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
243,Andalucía,Cádiz,La Hacienda,Alto,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
244,Andalucía,Cádiz,Playa de Levante,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245,Andalucía,Cádiz,Playa de Poniente,Alto,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
246,Andalucía,Cádiz,Palmones,Alto,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
247,Andalucía,Cádiz,La Cachucha,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
248,Andalucía,Cádiz,Aguadulce,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
249,Andalucía,Cádiz,El Rompidillo,Medio,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
250,Andalucía,Cádiz,La Ballena,Medio,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
251,Andalucía,Cádiz,La Costilla,Alto,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
252,Andalucía,Cádiz,Piedras Gordas,Bajo,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1
253,Andalucía,Cádiz,Punta Candor,Medio,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
254,Andalucía,Cádiz,Camposoto,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
255,Andalucía,Cádiz,El Castillo,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
256,Andalucía,Cádiz,Campamento,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
257,Andalucía,Cádiz,El Cabrero,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
258,Andalucía,Cádiz,Guadalquitón,Bajo,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
259,Andalucía,Cádiz,Guadarranque,Alto,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
260,Andalucía,Cádiz,Sotogrande,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
261,Andalucía,Cádiz,Torrecarbonera,Medio,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1
262,Andalucía,Cádiz,Torreguadiaro,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
263,Andalucía,Cádiz,Bajo de Guía,Medio,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
264,Andalucía,Cádiz,La Calzada,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
265,Andalucía,Cádiz,La Jara,Medio,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
266,Andalucía,Cádiz,Bonanza,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
267,Andalucía,Cádiz,Atlanterra,Alto,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
268,Andalucía,Cádiz,Bolonia,Alto,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1
269,Andalucía,Cádiz,El Cañuelo,Medio,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
270,Andalucía,Cádiz,Los Alemanes,Alto,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
271,Andalucía,Cádiz,Los Lances Norte,Alto,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
272,Andalucía,Cádiz,Los Lances Sur,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
273,Andalucía,Cádiz,Playa Chica,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
274,Andalucía,Cádiz,Valdevaqueros,Alto,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
275,Andalucía,Cádiz,El Palmar,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
276,Andalucía,Granada,Cala Chilches,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
277,Andalucía,Granada,El Cuervo,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
278,Andalucía,Granada,El Gaiterillo,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
279,Andalucía,Granada,La Playiya,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
280,Andalucía,Granada,El Ruso,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
281,Andalucía,Granada,La Rábita,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
282,Andalucía,Granada,Pozuelo,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
283,Andalucía,Granada,Cabria,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
284,Andalucía,Granada,Calabajío,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
285,Andalucía,Granada,Calaíza,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
286,Andalucía,Granada,Caletilla,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
287,Andalucía,Granada,Cantarriján,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
288,Andalucía,Granada,Cotobro,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
289,Cantabria,Cantabria,Oriñón,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
290,Cantabria,Cantabria,Comillas,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
291,Cantabria,Cantabria,La Salvé,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
292,Cantabria,Cantabria,Regatón,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
293,Cantabria,Cantabria,Aila,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
294,Cantabria,Cantabria,Sonabia,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
295,Cantabria,Cantabria,San Julián,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
296,Cantabria,Cantabria,El Rostro,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
297,Cantabria,Cantabria,Mogro,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
298,Cantabria,Cantabria,Robayera,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
299,Cantabria,Cantabria,Usgo,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
300,Cantabria,Cantabria,Los Caballos,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
301,Cantabria,Cantabria,Ris,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
302,Cantabria,Cantabria,Somocuevas,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
303,Cantabria,Cantabria,Canallave,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
304,Cantabria,Cantabria,Valdearenas,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
305,Cantabria,Cantabria,La Arnía,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
306,Cantabria,Cantabria,Portio,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
307,Cantabria,Cantabria,Cerrias,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
308,Cantabria,Cantabria,Galizano,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
309,Cantabria,Cantabria,Arenilla,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
310,Cantabria,Cantabria,Langre I,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
311,Cantabria,Cantabria,Langre II,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
312,Cantabria,Cantabria,Los Tranquilos,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
313,Cantabria,Cantabria,Loredo,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
314,Cantabria,Cantabria,Somo,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
315,Cantabria,Cantabria,El Puntal,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
316,Cantabria,Cantabria,El Cabo,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
317,Cantabria,Cantabria,Merón,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
318,Cantabria,Cantabria,El Tostadero,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
319,Cantabria,Cantabria,La Maza,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
320,Cantabria,Cantabria,La Fuente,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
321,Cantabria,Cantabria,San Juan de la Canal,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
322,Cantabria,Cantabria,Covachos,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
323,Cantabria,Cantabria,La Magdalena,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
324,Cantabria,Cantabria,Los Peligros,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
325,Cantabria,Cantabria,Los Bikinis,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
326,Cantabria,Cantabria,El Camello,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
327,Cantabria,Cantabria,La Concha,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
328,Cantabria,Cantabria,Sardinero I,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
329,Cantabria,Cantabria,Sardinero II,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
330,Cantabria,Cantabria,Molinucos,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
331,Cantabria,Cantabria,Mataleñas,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
332,Cantabria,Cantabria,El Bocal,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
333,Cantabria,Cantabria,La Maruca,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
334,Cantabria,Cantabria,Virgen del Mar,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
335,Cantabria,Cantabria,Santa Justa,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
336,Cantabria,Cantabria,San Martín,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
337,Cantabria,Cantabria,Berria,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
338,Cantabria,Cantabria,La Riberuca,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
339,Cantabria,Cantabria,La Ribera,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
340,Cantabria,Cantabria,La Concha,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
341,Cantabria,Cantabria,Los Locos,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
342,Cantabria,Cantabria,El Sable,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
343,Cantabria,Cantabria,Barnejo,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
344,Cantabria,Cantabria,El Sable,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
345,Cataluña,Barcelona,La Picordia,Bajo,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
346,Cataluña,Barcelona,El Cavaió,Alto,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
347,Cataluña,Barcelona,Platja de la Mora,Medio,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
348,Cataluña,Barcelona,Platja del Coco,Alto,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1
349,Cataluña,Barcelona,Platja del Pont de Petroli,Medio,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
350,Andalucía,Granada,Carchuna,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
351,Andalucía,Granada,Granada,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
352,Andalucía,Granada,La Chucha,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
353,Andalucía,Granada,La Joya,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
354,Andalucía,Granada,Poniente,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
355,Andalucía,Granada,Torrenueva,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
356,Andalucía,Granada,Castillo de Baños,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
357,Andalucía,Granada,La Mamola,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
358,Andalucía,Granada,Casarones,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
359,Andalucía,Granada,El Lance,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
360,Andalucía,Granada,El Caletón,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
361,Andalucía,Granada,El Cambrón,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
362,Andalucía,Granada,La Charca,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
363,Andalucía,Granada,La Guardia,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
364,Andalucía,Granada,Punta del Río,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
365,Andalucía,Granada,Las Cañas,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
366,Andalucía,Granada,Los Yesos,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
367,Andalucía,Granada,Melicena,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
368,Andalucía,Huelva,Castilla,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
369,Andalucía,Huelva,Matalascañas,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
370,Andalucía,Huelva,Isla Canela,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
371,Andalucía,Huelva,Punta del Moral,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
372,Andalucía,Huelva,Espigón,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
373,Andalucía,Huelva,Redondela,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
374,Andalucía,Huelva,La Antilla,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
375,Andalucía,Huelva,Nueva Umbría,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
376,Andalucía,Huelva,Mazagón,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
377,Andalucía,Huelva,El Portil,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
378,Andalucía,Huelva,La Bota,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
379,Andalucía,Huelva,Punta Umbría,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
380,Andalucía,Málaga,Arroyo de la Miel,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
381,Andalucía,Málaga,Arroyo Hondo,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
382,Andalucía,Málaga,Bil Bil,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
383,Andalucía,Málaga,Carvajal,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
384,Andalucía,Málaga,La Morera,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
385,Andalucía,Málaga,La Perla,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
386,Andalucía,Málaga,La Viborilla,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
387,Andalucía,Málaga,Arroyo Vaquero,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
388,Andalucía,Málaga,Bahía Dorada,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
389,Andalucía,Málaga,Casasola,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
390,Andalucía,Málaga,El Cristo,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
391,Andalucía,Málaga,El Saladillo,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
392,Andalucía,Málaga,Guadalmansa,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
393,Andalucía,Málaga,La Galera,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
394,Andalucía,Málaga,La Rada,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
395,Andalucía,Málaga,Punta de la Plata,Medio,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
396,Andalucía,Málaga,Baños del Carmen,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
397,Andalucía,Málaga,Playa del Campo de Golf,Medio,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
398,Andalucía,Málaga,El Candado,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
399,Andalucía,Málaga,El Chanquete,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
400,Andalucía,Málaga,El Palo,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
401,Andalucía,Málaga,Fábrica del Cemento,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
402,Andalucía,Málaga,Guadalhorce,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
403,Andalucía,Málaga,Guadalmar,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
404,Andalucía,Málaga,San Andrés,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
405,Andalucía,Málaga,La Araña,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
406,Andalucía,Málaga,La Caleta,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
407,Andalucía,Málaga,La Malagueta,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
408,Andalucía,Málaga,Sacaba,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
409,Andalucía,Málaga,Pedregalejo,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
410,Andalucía,Málaga,Peñón del Cuervo,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
411,Andalucía,Málaga,La Misericordia,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
412,Andalucía,Málaga,Punta Chullera,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
413,Andalucía,Málaga,La Duquesa,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
414,Andalucía,Málaga,Las Arenas,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
415,Andalucía,Málaga,Los Toros,Bajo,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
416,Andalucía,Málaga,Sabinillas,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
417,Andalucía,Málaga,Artola,Alto,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
418,Andalucía,Málaga,Cortijo Blanco,Medio,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
419,Andalucía,Málaga,Costa Bella,Alto,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
420,Andalucía,Málaga,El Alicate,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
421,Andalucía,Málaga,El Ancón,Medio,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
422,Andalucía,Málaga,El Cable,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
423,Andalucía,Málaga,El Faro,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
424,Andalucía,Málaga,El Pinillo,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
425,Andalucía,Málaga,Fontanilla,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
426,Andalucía,Málaga,Guadalmina,Medio,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
427,Andalucía,Málaga,La Adelfa,Medio,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
428,Andalucía,Málaga,La Bajadilla,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
429,Andalucía,Málaga,La Víbora,Alto,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
430,Andalucía,Málaga,Las Chapas,Medio,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
431,Andalucía,Málaga,Linda Vista,Medio,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
432,Andalucía,Málaga,Los Monteros,Medio,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
433,Andalucía,Málaga,Nagüeles,Alto,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
434,Andalucía,Málaga,Marbella Club,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
435,Andalucía,Málaga,Río Real,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
436,Andalucía,Málaga,Río Verde,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
437,Andalucía,Málaga,San Pedro de Alcántara,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
438,Andalucía,Málaga,El Bombo,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
439,Andalucía,Málaga,El Chaparral,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
440,Andalucía,Málaga,La Butibamba,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
441,Andalucía,Málaga,Burriana,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
442,Andalucía,Málaga,Playa del Marqués,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
443,Andalucía,Málaga,Cala de la Torre del Pino,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
444,Andalucía,Málaga,Calahonda,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
445,Andalucía,Málaga,Carabeillo Chico,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
446,Andalucía,Málaga,El Carabeo,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
447,Andalucía,Málaga,El Chorrillo,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
448,Andalucía,Málaga,El Playazo,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
449,Andalucía,Málaga,El Salón,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
450,Andalucía,Málaga,La Caletilla,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
451,Andalucía,Málaga,La Torrecilla,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
452,Andalucía,Málaga,Las Alberquillas,Bajo,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
453,Andalucía,Málaga,Maro,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
454,Andalucía,Málaga,Molino de Papel,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
455,Andalucía,Málaga,Cala del Moral,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
456,Andalucía,Málaga,Los Rubios,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
457,Andalucía,Málaga,Rincón de la Victoria,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
458,Andalucía,Málaga,Torre de Benagalbón,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
459,Andalucía,Málaga,El Bajondillo,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
460,Andalucía,Málaga,Fuente de la Salud,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
461,Andalucía,Málaga,La Carihuela,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
462,Andalucía,Málaga,Los Álamos,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
463,Andalucía,Málaga,Playamar,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
464,Andalucía,Málaga,Calaceite,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
465,Andalucía,Málaga,El Cenicero,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
466,Andalucía,Málaga,El Morche,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
467,Andalucía,Málaga,El Peñoncillo,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
468,Andalucía,Málaga,Ferrara,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
469,Andalucía,Málaga,Mazagarrobo,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
470,Andalucía,Málaga,Vilches,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
471,Andalucía,Málaga,Almayate,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
472,Andalucía,Málaga,Benajarafe,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
473,Andalucía,Málaga,Chilches,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
474,Andalucía,Málaga,Caleta de Vélez,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
475,Andalucía,Málaga,Lagos,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
476,Andalucía,Málaga,Torre del Mar,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
477,Andalucía,Málaga,Valle Niza,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
478,Principado de Asturias,Asturias,La Espasa,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
479,Principado de Asturias,Asturias,El Viso,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
